"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","UNEMP","TOT","PC_LF","Q","2000-Q2",8.730902,
"ISR","UNEMP","TOT","PC_LF","Q","2000-Q3",8.886909,
"ISR","UNEMP","TOT","PC_LF","Q","2000-Q4",8.840213,
"ISR","UNEMP","TOT","PC_LF","Q","2001-Q1",8.610055,
"ISR","UNEMP","TOT","PC_LF","Q","2001-Q2",8.88157,
"ISR","UNEMP","TOT","PC_LF","Q","2001-Q3",9.51546,
"ISR","UNEMP","TOT","PC_LF","Q","2001-Q4",10.1992,
"ISR","UNEMP","TOT","PC_LF","Q","2002-Q1",10.36528,
"ISR","UNEMP","TOT","PC_LF","Q","2002-Q2",10.33716,
"ISR","UNEMP","TOT","PC_LF","Q","2002-Q3",10.27996,
"ISR","UNEMP","TOT","PC_LF","Q","2002-Q4",10.14563,
"ISR","UNEMP","TOT","PC_LF","Q","2003-Q1",10.65303,
"ISR","UNEMP","TOT","PC_LF","Q","2003-Q2",10.32521,
"ISR","UNEMP","TOT","PC_LF","Q","2003-Q3",10.82036,
"ISR","UNEMP","TOT","PC_LF","Q","2003-Q4",10.8832,
"ISR","UNEMP","TOT","PC_LF","Q","2004-Q1",10.9159,
"ISR","UNEMP","TOT","PC_LF","Q","2004-Q2",10.44074,
"ISR","UNEMP","TOT","PC_LF","Q","2004-Q3",10.12025,
"ISR","UNEMP","TOT","PC_LF","Q","2004-Q4",9.746686,
"ISR","UNEMP","TOT","PC_LF","Q","2005-Q1",9.399911,
"ISR","UNEMP","TOT","PC_LF","Q","2005-Q2",9.02829,
"ISR","UNEMP","TOT","PC_LF","Q","2005-Q3",8.807969,
"ISR","UNEMP","TOT","PC_LF","Q","2005-Q4",8.952209,
"ISR","UNEMP","TOT","PC_LF","Q","2006-Q1",8.693213,
"ISR","UNEMP","TOT","PC_LF","Q","2006-Q2",8.640979,
"ISR","UNEMP","TOT","PC_LF","Q","2006-Q3",8.334103,
"ISR","UNEMP","TOT","PC_LF","Q","2006-Q4",7.822766,
"ISR","UNEMP","TOT","PC_LF","Q","2007-Q1",7.663089,
"ISR","UNEMP","TOT","PC_LF","Q","2007-Q2",7.552183,
"ISR","UNEMP","TOT","PC_LF","Q","2007-Q3",7.181745,
"ISR","UNEMP","TOT","PC_LF","Q","2007-Q4",6.713046,
"ISR","UNEMP","TOT","PC_LF","Q","2008-Q1",6.197748,
"ISR","UNEMP","TOT","PC_LF","Q","2008-Q2",5.995101,
"ISR","UNEMP","TOT","PC_LF","Q","2008-Q3",5.965548,
"ISR","UNEMP","TOT","PC_LF","Q","2008-Q4",6.399819,
"ISR","UNEMP","TOT","PC_LF","Q","2009-Q1",7.469288,
"ISR","UNEMP","TOT","PC_LF","Q","2009-Q2",7.922165,
"ISR","UNEMP","TOT","PC_LF","Q","2009-Q3",7.67085,
"ISR","UNEMP","TOT","PC_LF","Q","2009-Q4",7.204072,
"ISR","UNEMP","TOT","PC_LF","Q","2010-Q1",6.863624,
"ISR","UNEMP","TOT","PC_LF","Q","2010-Q2",6.548932,
"ISR","UNEMP","TOT","PC_LF","Q","2010-Q3",6.644068,
"ISR","UNEMP","TOT","PC_LF","Q","2010-Q4",6.461596,
"ISR","UNEMP","TOT","PC_LF","Q","2011-Q1",5.953878,
"ISR","UNEMP","TOT","PC_LF","Q","2011-Q2",5.463726,
"ISR","UNEMP","TOT","PC_LF","Q","2011-Q3",5.6,
"ISR","UNEMP","TOT","PC_LF","Q","2011-Q4",5.4,"B"
"ISR","UNEMP","TOT","PC_LF","Q","2012-Q1",6.838819,
"ISR","UNEMP","TOT","PC_LF","Q","2012-Q2",6.910779,
"ISR","UNEMP","TOT","PC_LF","Q","2012-Q3",6.739451,
"ISR","UNEMP","TOT","PC_LF","Q","2012-Q4",6.959115,
"ISR","UNEMP","TOT","PC_LF","Q","2013-Q1",6.716684,
"ISR","UNEMP","TOT","PC_LF","Q","2013-Q2",6.685748,
"ISR","UNEMP","TOT","PC_LF","Q","2013-Q3",5.90542,
"ISR","UNEMP","TOT","PC_LF","Q","2013-Q4",5.689915,
"ISR","UNEMP","TOT","PC_LF","Q","2014-Q1",5.847793,
"ISR","UNEMP","TOT","PC_LF","Q","2014-Q2",6.06315,
"ISR","UNEMP","TOT","PC_LF","Q","2014-Q3",6.127514,
"ISR","UNEMP","TOT","PC_LF","Q","2014-Q4",5.657525,
"ISR","UNEMP","TOT","PC_LF","Q","2015-Q1",5.411553,
"ISR","UNEMP","TOT","PC_LF","Q","2015-Q2",5.1368,
"ISR","UNEMP","TOT","PC_LF","Q","2015-Q3",5.281903,
"ISR","UNEMP","TOT","PC_LF","Q","2015-Q4",5.22508,
"ISR","UNEMP","TOT","PC_LF","Q","2016-Q1",5.200168,
"ISR","UNEMP","TOT","PC_LF","Q","2016-Q2",4.707492,
"ISR","UNEMP","TOT","PC_LF","Q","2016-Q3",4.772188,
"ISR","UNEMP","TOT","PC_LF","Q","2016-Q4",4.433505,
"ISR","UNEMP","TOT","PC_LF","Q","2017-Q1",4.325487,
"ISR","UNEMP","TOT","PC_LF","Q","2017-Q2",4.392956,
"ISR","UNEMP","TOT","PC_LF","Q","2017-Q3",4.09616,
"ISR","UNEMP","TOT","PC_LF","Q","2017-Q4",4.151376,
"RUS","UNEMP","TOT","PC_LF","Q","1999-Q1",13.5067,
"RUS","UNEMP","TOT","PC_LF","Q","1999-Q2",13.39278,
"RUS","UNEMP","TOT","PC_LF","Q","1999-Q3",12.81547,
"RUS","UNEMP","TOT","PC_LF","Q","1999-Q4",12.43795,
"RUS","UNEMP","TOT","PC_LF","Q","2000-Q1",11.44641,
"RUS","UNEMP","TOT","PC_LF","Q","2000-Q2",10.46828,
"RUS","UNEMP","TOT","PC_LF","Q","2000-Q3",10.51129,
"RUS","UNEMP","TOT","PC_LF","Q","2000-Q4",9.647403,
"RUS","UNEMP","TOT","PC_LF","Q","2001-Q1",9.236683,
"RUS","UNEMP","TOT","PC_LF","Q","2001-Q2",8.910692,
"RUS","UNEMP","TOT","PC_LF","Q","2001-Q3",9.070736,
"RUS","UNEMP","TOT","PC_LF","Q","2001-Q4",8.695796,
"RUS","UNEMP","TOT","PC_LF","Q","2002-Q1",7.620498,
"RUS","UNEMP","TOT","PC_LF","Q","2002-Q2",7.931847,
"RUS","UNEMP","TOT","PC_LF","Q","2002-Q3",7.549331,
"RUS","UNEMP","TOT","PC_LF","Q","2002-Q4",8.397899,
"RUS","UNEMP","TOT","PC_LF","Q","2003-Q1",8.444253,
"RUS","UNEMP","TOT","PC_LF","Q","2003-Q2",8.367331,
"RUS","UNEMP","TOT","PC_LF","Q","2003-Q3",8.370146,
"RUS","UNEMP","TOT","PC_LF","Q","2003-Q4",7.740532,
"RUS","UNEMP","TOT","PC_LF","Q","2004-Q1",8.381461,
"RUS","UNEMP","TOT","PC_LF","Q","2004-Q2",7.456278,
"RUS","UNEMP","TOT","PC_LF","Q","2004-Q3",7.397592,
"RUS","UNEMP","TOT","PC_LF","Q","2004-Q4",7.881539,
"RUS","UNEMP","TOT","PC_LF","Q","2005-Q1",7.184169,
"RUS","UNEMP","TOT","PC_LF","Q","2005-Q2",7.178476,
"RUS","UNEMP","TOT","PC_LF","Q","2005-Q3",7.28569,
"RUS","UNEMP","TOT","PC_LF","Q","2005-Q4",7.020228,
"RUS","UNEMP","TOT","PC_LF","Q","2006-Q1",7.178244,
"RUS","UNEMP","TOT","PC_LF","Q","2006-Q2",7.706695,
"RUS","UNEMP","TOT","PC_LF","Q","2006-Q3",7.031242,
"RUS","UNEMP","TOT","PC_LF","Q","2006-Q4",6.733935,
"RUS","UNEMP","TOT","PC_LF","Q","2007-Q1",6.571876,
"RUS","UNEMP","TOT","PC_LF","Q","2007-Q2",6.151218,
"RUS","UNEMP","TOT","PC_LF","Q","2007-Q3",6.023393,
"RUS","UNEMP","TOT","PC_LF","Q","2007-Q4",5.673129,
"RUS","UNEMP","TOT","PC_LF","Q","2008-Q1",6.463068,
"RUS","UNEMP","TOT","PC_LF","Q","2008-Q2",5.601883,
"RUS","UNEMP","TOT","PC_LF","Q","2008-Q3",6.24025,
"RUS","UNEMP","TOT","PC_LF","Q","2008-Q4",6.991486,
"RUS","UNEMP","TOT","PC_LF","Q","2009-Q1",8.59385,
"RUS","UNEMP","TOT","PC_LF","Q","2009-Q2",8.807144,
"RUS","UNEMP","TOT","PC_LF","Q","2009-Q3",8.358085,
"RUS","UNEMP","TOT","PC_LF","Q","2009-Q4",8.072052,
"RUS","UNEMP","TOT","PC_LF","Q","2010-Q1",8.046366,
"RUS","UNEMP","TOT","PC_LF","Q","2010-Q2",7.667247,
"RUS","UNEMP","TOT","PC_LF","Q","2010-Q3",7.252217,
"RUS","UNEMP","TOT","PC_LF","Q","2010-Q4",6.919781,
"RUS","UNEMP","TOT","PC_LF","Q","2011-Q1",6.740525,
"RUS","UNEMP","TOT","PC_LF","Q","2011-Q2",6.58636,
"RUS","UNEMP","TOT","PC_LF","Q","2011-Q3",6.493854,
"RUS","UNEMP","TOT","PC_LF","Q","2011-Q4",6.16274,
"RUS","UNEMP","TOT","PC_LF","Q","2012-Q1",5.787262,
"RUS","UNEMP","TOT","PC_LF","Q","2012-Q2",5.490993,
"RUS","UNEMP","TOT","PC_LF","Q","2012-Q3",5.37258,
"RUS","UNEMP","TOT","PC_LF","Q","2012-Q4",5.183052,
"RUS","UNEMP","TOT","PC_LF","Q","2013-Q1",5.339546,
"RUS","UNEMP","TOT","PC_LF","Q","2013-Q2",5.50484,
"RUS","UNEMP","TOT","PC_LF","Q","2013-Q3",5.542516,
"RUS","UNEMP","TOT","PC_LF","Q","2013-Q4",5.525891,
"RUS","UNEMP","TOT","PC_LF","Q","2014-Q1",5.11327,
"RUS","UNEMP","TOT","PC_LF","Q","2014-Q2",5.148578,
"RUS","UNEMP","TOT","PC_LF","Q","2014-Q3",5.142368,
"RUS","UNEMP","TOT","PC_LF","Q","2014-Q4",5.221177,
"RUS","UNEMP","TOT","PC_LF","Q","2015-Q1",5.32314,
"RUS","UNEMP","TOT","PC_LF","Q","2015-Q2",5.687047,
"RUS","UNEMP","TOT","PC_LF","Q","2015-Q3",5.53678,
"RUS","UNEMP","TOT","PC_LF","Q","2015-Q4",5.722324,
"RUS","UNEMP","TOT","PC_LF","Q","2016-Q1",5.476496,
"RUS","UNEMP","TOT","PC_LF","Q","2016-Q2",5.766631,
"RUS","UNEMP","TOT","PC_LF","Q","2016-Q3",5.532752,
"RUS","UNEMP","TOT","PC_LF","Q","2016-Q4",5.373054,
"RUS","UNEMP","TOT","PC_LF","Q","2017-Q1",5.171059,
"RUS","UNEMP","TOT","PC_LF","Q","2017-Q2",5.301201,
"RUS","UNEMP","TOT","PC_LF","Q","2017-Q3",5.278428,
"RUS","UNEMP","TOT","PC_LF","Q","2017-Q4",5.096796,
"SVN","UNEMP","TOT","PC_LF","Q","1999-Q1",7.318923,
"SVN","UNEMP","TOT","PC_LF","Q","1999-Q2",7.467138,
"SVN","UNEMP","TOT","PC_LF","Q","1999-Q3",7.512541,
"SVN","UNEMP","TOT","PC_LF","Q","1999-Q4",7.368549,
"SVN","UNEMP","TOT","PC_LF","Q","2000-Q1",6.916495,
"SVN","UNEMP","TOT","PC_LF","Q","2000-Q2",7.116419,
"SVN","UNEMP","TOT","PC_LF","Q","2000-Q3",6.632186,
"SVN","UNEMP","TOT","PC_LF","Q","2000-Q4",6.267913,
"SVN","UNEMP","TOT","PC_LF","Q","2001-Q1",6.116986,
"SVN","UNEMP","TOT","PC_LF","Q","2001-Q2",6.005043,
"SVN","UNEMP","TOT","PC_LF","Q","2001-Q3",5.962421,
"SVN","UNEMP","TOT","PC_LF","Q","2001-Q4",6.602428,
"SVN","UNEMP","TOT","PC_LF","Q","2002-Q1",6.427784,
"SVN","UNEMP","TOT","PC_LF","Q","2002-Q2",6.201189,
"SVN","UNEMP","TOT","PC_LF","Q","2002-Q3",6.282545,
"SVN","UNEMP","TOT","PC_LF","Q","2002-Q4",6.33246,
"SVN","UNEMP","TOT","PC_LF","Q","2003-Q1",6.598473,
"SVN","UNEMP","TOT","PC_LF","Q","2003-Q2",6.682036,
"SVN","UNEMP","TOT","PC_LF","Q","2003-Q3",6.849667,
"SVN","UNEMP","TOT","PC_LF","Q","2003-Q4",6.583848,
"SVN","UNEMP","TOT","PC_LF","Q","2004-Q1",6.42862,
"SVN","UNEMP","TOT","PC_LF","Q","2004-Q2",6.298393,
"SVN","UNEMP","TOT","PC_LF","Q","2004-Q3",6.194792,
"SVN","UNEMP","TOT","PC_LF","Q","2004-Q4",6.24964,
"SVN","UNEMP","TOT","PC_LF","Q","2005-Q1",6.229642,
"SVN","UNEMP","TOT","PC_LF","Q","2005-Q2",6.132106,
"SVN","UNEMP","TOT","PC_LF","Q","2005-Q3",6.681656,
"SVN","UNEMP","TOT","PC_LF","Q","2005-Q4",6.976285,
"SVN","UNEMP","TOT","PC_LF","Q","2006-Q1",6.200661,
"SVN","UNEMP","TOT","PC_LF","Q","2006-Q2",6.173153,
"SVN","UNEMP","TOT","PC_LF","Q","2006-Q3",5.90895,
"SVN","UNEMP","TOT","PC_LF","Q","2006-Q4",5.508243,
"SVN","UNEMP","TOT","PC_LF","Q","2007-Q1",5.187116,
"SVN","UNEMP","TOT","PC_LF","Q","2007-Q2",4.747199,
"SVN","UNEMP","TOT","PC_LF","Q","2007-Q3",4.686339,
"SVN","UNEMP","TOT","PC_LF","Q","2007-Q4",4.65836,
"SVN","UNEMP","TOT","PC_LF","Q","2008-Q1",4.624383,
"SVN","UNEMP","TOT","PC_LF","Q","2008-Q2",4.243342,
"SVN","UNEMP","TOT","PC_LF","Q","2008-Q3",4.3239,
"SVN","UNEMP","TOT","PC_LF","Q","2008-Q4",4.300641,
"SVN","UNEMP","TOT","PC_LF","Q","2009-Q1",4.982798,
"SVN","UNEMP","TOT","PC_LF","Q","2009-Q2",5.692464,
"SVN","UNEMP","TOT","PC_LF","Q","2009-Q3",6.362993,
"SVN","UNEMP","TOT","PC_LF","Q","2009-Q4",6.384305,
"SVN","UNEMP","TOT","PC_LF","Q","2010-Q1",6.725499,
"SVN","UNEMP","TOT","PC_LF","Q","2010-Q2",7.296261,
"SVN","UNEMP","TOT","PC_LF","Q","2010-Q3",7.299986,
"SVN","UNEMP","TOT","PC_LF","Q","2010-Q4",7.617047,
"SVN","UNEMP","TOT","PC_LF","Q","2011-Q1",7.966744,
"SVN","UNEMP","TOT","PC_LF","Q","2011-Q2",7.99709,
"SVN","UNEMP","TOT","PC_LF","Q","2011-Q3",8.179591,
"SVN","UNEMP","TOT","PC_LF","Q","2011-Q4",8.532923,
"SVN","UNEMP","TOT","PC_LF","Q","2012-Q1",8.02675,
"SVN","UNEMP","TOT","PC_LF","Q","2012-Q2",8.466034,
"SVN","UNEMP","TOT","PC_LF","Q","2012-Q3",9.41088,
"SVN","UNEMP","TOT","PC_LF","Q","2012-Q4",9.459682,
"SVN","UNEMP","TOT","PC_LF","Q","2013-Q1",10.37901,
"SVN","UNEMP","TOT","PC_LF","Q","2013-Q2",10.5323,
"SVN","UNEMP","TOT","PC_LF","Q","2013-Q3",9.743346,
"SVN","UNEMP","TOT","PC_LF","Q","2013-Q4",9.745494,
"SVN","UNEMP","TOT","PC_LF","Q","2014-Q1",10.04388,
"SVN","UNEMP","TOT","PC_LF","Q","2014-Q2",9.395526,
"SVN","UNEMP","TOT","PC_LF","Q","2014-Q3",9.581926,
"SVN","UNEMP","TOT","PC_LF","Q","2014-Q4",9.658658,
"SVN","UNEMP","TOT","PC_LF","Q","2015-Q1",9.180151,
"SVN","UNEMP","TOT","PC_LF","Q","2015-Q2",9.303487,
"SVN","UNEMP","TOT","PC_LF","Q","2015-Q3",8.859764,
"SVN","UNEMP","TOT","PC_LF","Q","2015-Q4",8.493308,
"SVN","UNEMP","TOT","PC_LF","Q","2016-Q1",8.327557,
"SVN","UNEMP","TOT","PC_LF","Q","2016-Q2",7.956221,
"SVN","UNEMP","TOT","PC_LF","Q","2016-Q3",7.665333,
"SVN","UNEMP","TOT","PC_LF","Q","2016-Q4",8.052251,
"SVN","UNEMP","TOT","PC_LF","Q","2017-Q1",7.254172,
"SVN","UNEMP","TOT","PC_LF","Q","2017-Q2",6.616353,
"SVN","UNEMP","TOT","PC_LF","Q","2017-Q3",6.539184,
"SVN","UNEMP","TOT","PC_LF","Q","2017-Q4",5.868317,
"ZAF","UNEMP","TOT","PC_LF","Q","2000-Q3",23.27404,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2001-Q1",24.6229,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2001-Q3",26.15745,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2002-Q1",27.73393,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2002-Q3",26.61707,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2003-Q1",29.33123,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2003-Q3",24.81454,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2004-Q1",26.3548,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2004-Q3",22.9779,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2005-Q1",24.21046,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2005-Q3",23.48556,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2006-Q1",23.13454,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2006-Q3",22.10195,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2007-Q1",23.6127,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2007-Q3",21.03064,"E"
"ZAF","UNEMP","TOT","PC_LF","Q","2008-Q1",22.829,
"ZAF","UNEMP","TOT","PC_LF","Q","2008-Q2",22.44366,
"ZAF","UNEMP","TOT","PC_LF","Q","2008-Q3",22.58481,
"ZAF","UNEMP","TOT","PC_LF","Q","2008-Q4",22.34031,
"ZAF","UNEMP","TOT","PC_LF","Q","2009-Q1",22.5864,
"ZAF","UNEMP","TOT","PC_LF","Q","2009-Q2",22.99957,
"ZAF","UNEMP","TOT","PC_LF","Q","2009-Q3",24.19877,
"ZAF","UNEMP","TOT","PC_LF","Q","2009-Q4",24.95547,
"ZAF","UNEMP","TOT","PC_LF","Q","2010-Q1",24.62719,
"ZAF","UNEMP","TOT","PC_LF","Q","2010-Q2",24.8599,
"ZAF","UNEMP","TOT","PC_LF","Q","2010-Q3",25.20041,
"ZAF","UNEMP","TOT","PC_LF","Q","2010-Q4",24.79518,
"ZAF","UNEMP","TOT","PC_LF","Q","2011-Q1",24.43216,
"ZAF","UNEMP","TOT","PC_LF","Q","2011-Q2",25.33996,
"ZAF","UNEMP","TOT","PC_LF","Q","2011-Q3",24.7477,
"ZAF","UNEMP","TOT","PC_LF","Q","2011-Q4",24.61602,
"ZAF","UNEMP","TOT","PC_LF","Q","2012-Q1",24.59817,
"ZAF","UNEMP","TOT","PC_LF","Q","2012-Q2",24.56022,
"ZAF","UNEMP","TOT","PC_LF","Q","2012-Q3",24.96039,
"ZAF","UNEMP","TOT","PC_LF","Q","2012-Q4",25.35117,
"ZAF","UNEMP","TOT","PC_LF","Q","2013-Q1",24.59015,
"ZAF","UNEMP","TOT","PC_LF","Q","2013-Q2",25.06455,
"ZAF","UNEMP","TOT","PC_LF","Q","2013-Q3",24.29511,
"ZAF","UNEMP","TOT","PC_LF","Q","2013-Q4",24.99541,
"ZAF","UNEMP","TOT","PC_LF","Q","2014-Q1",24.72515,
"ZAF","UNEMP","TOT","PC_LF","Q","2014-Q2",25.24384,
"ZAF","UNEMP","TOT","PC_LF","Q","2014-Q3",25.21183,
"ZAF","UNEMP","TOT","PC_LF","Q","2014-Q4",25.1324,
"ZAF","UNEMP","TOT","PC_LF","Q","2015-Q1",25.88556,
"ZAF","UNEMP","TOT","PC_LF","Q","2015-Q2",24.84728,
"ZAF","UNEMP","TOT","PC_LF","Q","2015-Q3",25.29917,
"ZAF","UNEMP","TOT","PC_LF","Q","2015-Q4",25.3489,
"ZAF","UNEMP","TOT","PC_LF","Q","2016-Q1",26.25061,
"ZAF","UNEMP","TOT","PC_LF","Q","2016-Q2",26.38824,
"ZAF","UNEMP","TOT","PC_LF","Q","2016-Q3",26.83339,
"ZAF","UNEMP","TOT","PC_LF","Q","2016-Q4",27.36299,
"ZAF","UNEMP","TOT","PC_LF","Q","2017-Q1",27.20728,
"ZAF","UNEMP","TOT","PC_LF","Q","2017-Q2",27.52325,
"ZAF","UNEMP","TOT","PC_LF","Q","2017-Q3",27.51225,
"ZAF","UNEMP","TOT","PC_LF","Q","2017-Q4",27.59373,
"EU28","UNEMP","TOT","PC_LF","Q","2005-Q1",8.957342,
"EU28","UNEMP","TOT","PC_LF","Q","2005-Q2",8.991937,
"EU28","UNEMP","TOT","PC_LF","Q","2005-Q3",8.852732,
"EU28","UNEMP","TOT","PC_LF","Q","2005-Q4",8.753456,
"EU28","UNEMP","TOT","PC_LF","Q","2006-Q1",8.551343,
"EU28","UNEMP","TOT","PC_LF","Q","2006-Q2",8.234617,
"EU28","UNEMP","TOT","PC_LF","Q","2006-Q3",8.040486,
"EU28","UNEMP","TOT","PC_LF","Q","2006-Q4",7.801806,"B"
"EU28","UNEMP","TOT","PC_LF","Q","2007-Q1",7.43923,
"EU28","UNEMP","TOT","PC_LF","Q","2007-Q2",7.136308,
"EU28","UNEMP","TOT","PC_LF","Q","2007-Q3",7.033922,
"EU28","UNEMP","TOT","PC_LF","Q","2007-Q4",6.871829,
"EU28","UNEMP","TOT","PC_LF","Q","2008-Q1",6.768563,
"EU28","UNEMP","TOT","PC_LF","Q","2008-Q2",6.822916,
"EU28","UNEMP","TOT","PC_LF","Q","2008-Q3",6.9283,
"EU28","UNEMP","TOT","PC_LF","Q","2008-Q4",7.313198,
"EU28","UNEMP","TOT","PC_LF","Q","2009-Q1",8.225866,
"EU28","UNEMP","TOT","PC_LF","Q","2009-Q2",8.796363,
"EU28","UNEMP","TOT","PC_LF","Q","2009-Q3",9.164503,
"EU28","UNEMP","TOT","PC_LF","Q","2009-Q4",9.307686,
"EU28","UNEMP","TOT","PC_LF","Q","2010-Q1",9.546886,
"EU28","UNEMP","TOT","PC_LF","Q","2010-Q2",9.563375,
"EU28","UNEMP","TOT","PC_LF","Q","2010-Q3",9.496771,
"EU28","UNEMP","TOT","PC_LF","Q","2010-Q4",9.502384,
"EU28","UNEMP","TOT","PC_LF","Q","2011-Q1",9.386233,
"EU28","UNEMP","TOT","PC_LF","Q","2011-Q2",9.444076,
"EU28","UNEMP","TOT","PC_LF","Q","2011-Q3",9.698446,
"EU28","UNEMP","TOT","PC_LF","Q","2011-Q4",9.896462,
"EU28","UNEMP","TOT","PC_LF","Q","2012-Q1",10.17232,
"EU28","UNEMP","TOT","PC_LF","Q","2012-Q2",10.34661,
"EU28","UNEMP","TOT","PC_LF","Q","2012-Q3",10.48265,
"EU28","UNEMP","TOT","PC_LF","Q","2012-Q4",10.69762,
"EU28","UNEMP","TOT","PC_LF","Q","2013-Q1",10.85955,
"EU28","UNEMP","TOT","PC_LF","Q","2013-Q2",10.91724,
"EU28","UNEMP","TOT","PC_LF","Q","2013-Q3",10.85226,
"EU28","UNEMP","TOT","PC_LF","Q","2013-Q4",10.6555,
"EU28","UNEMP","TOT","PC_LF","Q","2014-Q1",10.51198,
"EU28","UNEMP","TOT","PC_LF","Q","2014-Q2",10.25488,
"EU28","UNEMP","TOT","PC_LF","Q","2014-Q3",10.09164,
"EU28","UNEMP","TOT","PC_LF","Q","2014-Q4",9.988573,
"EU28","UNEMP","TOT","PC_LF","Q","2015-Q1",9.705215,
"EU28","UNEMP","TOT","PC_LF","Q","2015-Q2",9.579461,
"EU28","UNEMP","TOT","PC_LF","Q","2015-Q3",9.2384,
"EU28","UNEMP","TOT","PC_LF","Q","2015-Q4",9.05089,
"EU28","UNEMP","TOT","PC_LF","Q","2016-Q1",8.867295,
"EU28","UNEMP","TOT","PC_LF","Q","2016-Q2",8.651972,
"EU28","UNEMP","TOT","PC_LF","Q","2016-Q3",8.448712,
"EU28","UNEMP","TOT","PC_LF","Q","2016-Q4",8.1896,
"EU28","UNEMP","TOT","PC_LF","Q","2017-Q1",8.002501,
"EU28","UNEMP","TOT","PC_LF","Q","2017-Q2",7.710638,
"EU28","UNEMP","TOT","PC_LF","Q","2017-Q3",7.519155,
"EU28","UNEMP","TOT","PC_LF","Q","2017-Q4",7.253224,
"OECD","UNEMP","TOT","PC_LF","Q","2003-Q2",7.078225,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2004-Q2",6.834052,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2005-Q1",6.650884,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2005-Q2",6.602009,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2005-Q3",6.486335,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2005-Q4",6.441281,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2006-Q1",6.2634,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2006-Q2",6.083265,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2006-Q3",5.995581,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2006-Q4",5.8151,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2007-Q1",5.702928,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2007-Q2",5.542985,
"OECD","UNEMP","TOT","PC_LF","Q","2007-Q3",5.551806,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2007-Q4",5.53684,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2008-Q1",5.544788,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2008-Q2",5.688535,
"OECD","UNEMP","TOT","PC_LF","Q","2008-Q3",5.955243,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2008-Q4",6.491541,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2009-Q1",7.466702,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2009-Q2",8.12327,"B"
"OECD","UNEMP","TOT","PC_LF","Q","2009-Q3",8.353199,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2009-Q4",8.376712,"E"
"OECD","UNEMP","TOT","PC_LF","Q","2010-Q1",8.437699,
"OECD","UNEMP","TOT","PC_LF","Q","2010-Q2",8.311408,
"OECD","UNEMP","TOT","PC_LF","Q","2010-Q3",8.187961,
"OECD","UNEMP","TOT","PC_LF","Q","2010-Q4",8.163915,
"OECD","UNEMP","TOT","PC_LF","Q","2011-Q1",7.93105,
"OECD","UNEMP","TOT","PC_LF","Q","2011-Q2",7.922947,
"OECD","UNEMP","TOT","PC_LF","Q","2011-Q3",7.920135,
"OECD","UNEMP","TOT","PC_LF","Q","2011-Q4",7.900117,"B"
"OECD","UNEMP","TOT","PC_LF","Q","2012-Q1",7.89834,
"OECD","UNEMP","TOT","PC_LF","Q","2012-Q2",7.918648,
"OECD","UNEMP","TOT","PC_LF","Q","2012-Q3",7.906562,
"OECD","UNEMP","TOT","PC_LF","Q","2012-Q4",7.965806,
"OECD","UNEMP","TOT","PC_LF","Q","2013-Q1",8.020131,
"OECD","UNEMP","TOT","PC_LF","Q","2013-Q2",7.954334,
"OECD","UNEMP","TOT","PC_LF","Q","2013-Q3",7.833002,
"OECD","UNEMP","TOT","PC_LF","Q","2013-Q4",7.661304,
"OECD","UNEMP","TOT","PC_LF","Q","2014-Q1",7.564689,
"OECD","UNEMP","TOT","PC_LF","Q","2014-Q2",7.371375,
"OECD","UNEMP","TOT","PC_LF","Q","2014-Q3",7.313578,
"OECD","UNEMP","TOT","PC_LF","Q","2014-Q4",7.134988,
